FID,geom,id,descricao,tipo,extensao,fonte,ano_ref,datum_codf,data_criac
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44c8,"MULTILINESTRING ((-38.605435157170945 -3.7929241149874824, -38.6063542349458 -3.794587721207412))",2179,Canal,Drenagem geral,210.389,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44c6,"MULTILINESTRING ((-38.6063542349458 -3.794587721207412, -38.607401442896375 -3.7965949567822364, -38.60753645554686 -3.796969026888451, -38.60756083838786 -3.7974746250650853))",2180,Canal,Drenagem geral,350.565,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44c4,"MULTILINESTRING ((-38.576329539121915 -3.8033666337318004, -38.578910198968146 -3.8019093889637374))",2181,Canal,Drenagem geral,328.838,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44c3,"MULTILINESTRING ((-38.5755080927872 -3.8040462424528503, -38.576329539121915 -3.8033666337318004))",2182,Canal,Drenagem geral,118.207,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44c1,"MULTILINESTRING ((-38.5762528984924 -3.803254239070025, -38.578586374733376 -3.801936574358236))",2183,Canal,Drenagem geral,297.341,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44bf,"MULTILINESTRING ((-38.57546422592697 -3.8039067330331586, -38.5762528984924 -3.803254239070025))",2184,Canal,Drenagem geral,113.491,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44be,"MULTILINESTRING ((-38.58281811315984 -3.802987629318962, -38.580891734828256 -3.801830555138251))",2185,Canal,Drenagem geral,249.311,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44bd,"MULTILINESTRING ((-38.58296883356427 -3.8032362686650125, -38.58066085041077 -3.801849984550235))",2186,Canal,Drenagem geral,298.698,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44bc,"MULTILINESTRING ((-38.577696014837464 -3.8071996310023852, -38.57937281019085 -3.806101449548716))",2187,Canal,Drenagem geral,222.342,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44bb,"MULTILINESTRING ((-38.57758918821095 -3.807107599015502, -38.579328983611646 -3.805968157051151))",2188,Canal,Drenagem geral,230.696,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44ba,"MULTILINESTRING ((-38.579471485102694 -3.8060368243138303, -38.57997846361893 -3.805704788139125))",2189,Canal,Drenagem geral,67.225,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44b9,"MULTILINESTRING ((-38.57942730197472 -3.8059037653257275, -38.57990644380085 -3.8055899602643812))",2190,Canal,Drenagem geral,63.534,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44b8,"MULTILINESTRING ((-38.58001700810153 -3.8055175481498096, -38.58269421932266 -3.8037641479467394))",2191,Canal,Drenagem geral,354.999,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44b7,"MULTILINESTRING ((-38.58008837044211 -3.805632806626664, -38.58127040360951 -3.8048586533554896))",2192,Canal,Drenagem geral,156.738,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44b6,"MULTILINESTRING ((-38.58143012860164 -3.8047540438423066, -38.582642598435235 -3.803959952820622))",2193,Canal,Drenagem geral,160.774,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44b5,"MULTILINESTRING ((-38.584570552105774 -3.693753906489721, -38.58455004589824 -3.694919346356751))",2194,Canal,Drenagem geral,128.893,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44b4,"MULTILINESTRING ((-38.57956538429611 -3.6955291217717643, -38.57950277808098 -3.695252644298834))",2196,Canal,Drenagem geral,31.354,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44b3,"MULTILINESTRING ((-38.580203698949816 -3.6954157624576136, -38.57957402029229 -3.6955467932339108))",2197,Canal,Drenagem geral,71.436,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44b1,"MULTILINESTRING ((-38.57364588000787 -3.6990330680304697, -38.57379624082972 -3.6994288677287157))",2198,Canal,Drenagem geral,46.846,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44b0,"MULTILINESTRING ((-38.57379624082972 -3.6994288677287157, -38.57357037053618 -3.699522979313218))",2199,Canal,Drenagem geral,27.164,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44ae,"MULTILINESTRING ((-38.57357037053618 -3.699522979313218, -38.57391611730958 -3.7014895886820196))",2200,Canal,Drenagem geral,220.831,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44ad,"MULTILINESTRING ((-38.57391611730958 -3.7014895886820196, -38.57390161873972 -3.701919328102519))",2201,Canal,Drenagem geral,47.547,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44ab,"MULTILINESTRING ((-38.57390161873972 -3.701919328102519, -38.57393115135648 -3.702052702954901))",2202,Canal,Drenagem geral,15.109,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44a9,"MULTILINESTRING ((-38.575708188688814 -3.6981464753829836, -38.57660270265993 -3.6999375565421295))",2203,Canal,Drenagem geral,221.587,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44a8,"MULTILINESTRING ((-38.57660270265993 -3.6999375565421295, -38.57683694482007 -3.700479024184384))",2204,Canal,Drenagem geral,65.285,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-44a7,"MULTILINESTRING ((-38.57610976519953 -3.697946379252636, -38.5762789589714 -3.6983113212852974))",2205,Canal,Drenagem geral,44.517,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-449d,"MULTILINESTRING ((-38.57683694482007 -3.700479024184384, -38.57688794228121 -3.7018547779573794))",2206,Canal,Drenagem geral,152.235,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-449b,"MULTILINESTRING ((-38.57688794228121 -3.7018547779573794, -38.57691385800756 -3.7024869917526084))",2207,Canal,Drenagem geral,69.969,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4499,"MULTILINESTRING ((-38.57210493002918 -3.7053726332153634, -38.57409662016532 -3.7040892094928646))",2208,Canal,Drenagem geral,262.858,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4498,"MULTILINESTRING ((-38.56663606615118 -3.7031923957455115, -38.566502194165984 -3.7028629153404458))",2209,Canal,Drenagem geral,39.352,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4496,"MULTILINESTRING ((-38.56205992878573 -3.706095047755357, -38.56244215973764 -3.705983517752828))",2210,Canal,Drenagem geral,44.216,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4494,"MULTILINESTRING ((-38.55238824490964 -3.7093805980106174, -38.55253620748011 -3.7099476562686458))",2211,Canal,Drenagem geral,64.823,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4493,"MULTILINESTRING ((-38.55407649146629 -3.7076373265865614, -38.55414376229209 -3.707866853630758, -38.55426122253352 -3.7081649656945084, -38.55437173555271 -3.7084442635286186, -38.55452064068611 -3.7088255158054566))",2212,Canal,Drenagem geral,140.434,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4490,"MULTILINESTRING ((-38.55591226886086 -3.707280101163909, -38.55594464034916 -3.7067797742214403))",2213,Canal,Drenagem geral,55.442,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-448d,"MULTILINESTRING ((-38.55699511755876 -3.7072867319187903, -38.55714911106045 -3.707222170671987))",2214,Canal,Drenagem geral,18.537,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-448c,"MULTILINESTRING ((-38.55699511755876 -3.7072867319187903, -38.55707962726891 -3.707556092096685))",2215,Canal,Drenagem geral,31.23,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-448b,"MULTILINESTRING ((-38.574409806706726 -3.7151736944259537, -38.572107235593215 -3.715024250171548))",2216,Canal,Drenagem geral,256.319,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-448a,"MULTILINESTRING ((-38.55035407472848 -3.7225983362812025, -38.54900627376348 -3.7227976581107103))",2217,Canal,Drenagem geral,151.336,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4489,"MULTILINESTRING ((-38.579944244895344 -3.713268842462326, -38.579222553134215 -3.7127042418895657, -38.57734920589983 -3.7130161704345808))",2218,Canal,Drenagem geral,312.558,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4488,"MULTILINESTRING ((-38.554695715083916 -3.7249348879897397, -38.55467674657331 -3.725308685667132))",2219,Canal,Drenagem geral,41.388,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4487,"MULTILINESTRING ((-38.55467674657331 -3.725308685667132, -38.554828125325905 -3.7277011440283805))",2220,Canal,Drenagem geral,265.089,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4486,"MULTILINESTRING ((-38.584543848872215 -3.7177116162632386, -38.58505644705256 -3.7190742034904534))",2221,Canal,Drenagem geral,161.074,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4485,"MULTILINESTRING ((-38.58925426969907 -3.7158804373217977, -38.588359618511156 -3.7152908087417296))",2222,Canal,Drenagem geral,118.863,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4483,"MULTILINESTRING ((-38.60672809163622 -3.721322468152369, -38.60703677235952 -3.7220967933552154))",2223,Canal,Drenagem geral,92.235,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4482,"MULTILINESTRING ((-38.60703677235952 -3.7220967933552154, -38.6052209762294 -3.722728231465312))",2224,Canal,Drenagem geral,213.453,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4480,"MULTILINESTRING ((-38.59675375808387 -3.728275012688064, -38.59558458058021 -3.7286306015018456, -38.59456177659466 -3.729255406006175))",2225,Canal,Drenagem geral,268.676,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-447e,"MULTILINESTRING ((-38.59558458058021 -3.7286306015018456, -38.5961562196787 -3.7292387782870913))",2226,Canal,Drenagem geral,92.494,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-447c,"MULTILINESTRING ((-38.57951004083982 -3.737906591617362, -38.5810694431372 -3.7361310897935445))",2227,Canal,Drenagem geral,261.828,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-447b,"MULTILINESTRING ((-38.553173959224566 -3.7430794420065476, -38.554900269051934 -3.7417610051394394))",2228,Canal,Drenagem geral,240.892,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4479,"MULTILINESTRING ((-38.54728093235097 -3.743945741170262, -38.54743021847086 -3.7441051902805516, -38.548417897102794 -3.7439135385795663))",2229,Canal,Drenagem geral,135.948,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4477,"MULTILINESTRING ((-38.548509140338986 -3.7439928206618136, -38.547504428991004 -3.7441877775036336, -38.548252280413465 -3.745096662185752, -38.54843951246108 -3.744917265874028, -38.550067968013714 -3.745523331054205, -38.55053613239254 -3.7460417303986895, -38.55272399335307 -3.7438646089482974, -38.550821666722484 -3.741783418540995))",2230,Canal,Drenagem geral,1197.638,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4475,"MULTILINESTRING ((-38.55092199632389 -3.7416925461254413, -38.55291146102367 -3.743869067011818, -38.550631197489125 -3.746138138035058))",2231,Canal,Drenagem geral,683.285,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4473,"MULTILINESTRING ((-38.5471611846709 -3.744047632194127, -38.54831092959593 -3.745312482257286, -38.548462043773384 -3.745171376211869, -38.54996608377599 -3.7457478063360683, -38.5503827727384 -3.7462092069049966))",2232,Canal,Drenagem geral,460.032,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4471,"MULTILINESTRING ((-38.56035263402739 -3.7371909953671025, -38.55899028987971 -3.73807868419993))",2233,Canal,Drenagem geral,180.382,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4469,"MULTILINESTRING ((-38.57951004083982 -3.737906591617362, -38.57924826696379 -3.7401547928691175))",2234,Canal,Drenagem geral,250.299,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4468,"MULTILINESTRING ((-38.55126633138092 -3.7469096111408158, -38.55050649574973 -3.7461135303481585))",2235,Canal,Drenagem geral,121.957,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4466,"MULTILINESTRING ((-38.54799318273802 -3.7536970060851824, -38.55021252634113 -3.754776068159299))",2236,Canal,Drenagem geral,273.888,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4464,"MULTILINESTRING ((-38.55021252634113 -3.754776068159299, -38.55243853393076 -3.757606178822335))",2237,Canal,Drenagem geral,398.849,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4463,"MULTILINESTRING ((-38.553061316811 -3.758560696673101, -38.552779816953596 -3.7591387691059275))",2238,Canal,Drenagem geral,71.161,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4461,"MULTILINESTRING ((-38.552779816953596 -3.7591387691059275, -38.55341631941385 -3.7601347923784476))",2239,Canal,Drenagem geral,130.88,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-445f,"MULTILINESTRING ((-38.55341631941385 -3.7601347923784476, -38.55261128899406 -3.7609109569080372))",2240,Canal,Drenagem geral,123.948,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-445d,"MULTILINESTRING ((-38.55261128899406 -3.7609109569080372, -38.55509069083242 -3.7620137726687424))",2241,Canal,Drenagem geral,301.206,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-445c,"MULTILINESTRING ((-38.55509069083242 -3.7620137726687424, -38.556526258282275 -3.7621924152522284))",2242,Canal,Drenagem geral,160.683,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-445b,"MULTILINESTRING ((-38.556526258282275 -3.7621924152522284, -38.5574923382427 -3.763045178421489))",2243,Canal,Drenagem geral,142.857,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-445a,"MULTILINESTRING ((-38.56391058023922 -3.7495813895679446, -38.564537261612266 -3.7503640097121305))",2244,Canal,Drenagem geral,111.065,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4459,"MULTILINESTRING ((-38.5702464714334 -3.7487609898203744, -38.570437327746546 -3.747957224939636))",2245,Canal,Drenagem geral,91.373,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4458,"MULTILINESTRING ((-38.570437327746546 -3.747957224939636, -38.5703373779919 -3.7478570664753668))",2246,Canal,Drenagem geral,15.682,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4457,"MULTILINESTRING ((-38.5657268356496 -3.7637149854336247, -38.566424826834414 -3.763783567715029))",2247,Canal,Drenagem geral,77.904,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4456,"MULTILINESTRING ((-38.560172664887446 -3.7587758750058815, -38.5603978313653 -3.7585503589031797))",2248,Canal,Drenagem geral,35.319,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4455,"MULTILINESTRING ((-38.5603978313653 -3.7585503589031797, -38.5608710198875 -3.758742358407218))",2249,Canal,Drenagem geral,56.688,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4454,"MULTILINESTRING ((-38.5608710198875 -3.758742358407218, -38.56148073125319 -3.758355832802214))",2250,Canal,Drenagem geral,80.087,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4453,"MULTILINESTRING ((-38.564397631586544 -3.761650377265153, -38.564884257383184 -3.7624635110819225))",2251,Canal,Drenagem geral,104.913,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4451,"MULTILINESTRING ((-38.564884257383184 -3.7624635110819225, -38.56479061008753 -3.7631549840114182))",2252,Canal,Drenagem geral,77.167,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4450,"MULTILINESTRING ((-38.60910389480991 -3.761341609860197, -38.61129766604283 -3.76047399741556, -38.611119648451286 -3.7601795002512173))",2253,Canal,Drenagem geral,299.992,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-444e,"MULTILINESTRING ((-38.54778435909732 -3.767772436279021, -38.54725439646224 -3.7670009891198766))",2254,Canal,Drenagem geral,103.647,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-444c,"MULTILINESTRING ((-38.54170777120455 -3.7303195683902373, -38.54217536932817 -3.730400035358999, -38.542504164979064 -3.730454952098802, -38.542988596550614 -3.730536733044503))",2255,Canal,Drenagem geral,144.293,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-444a,"MULTILINESTRING ((-38.54311475352198 -3.7413226855399975, -38.543504725255424 -3.7413951379034187, -38.54366479593784 -3.741424336699453))",2256,Canal,Drenagem geral,62.126,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4448,"MULTILINESTRING ((-38.590449200919736 -3.7184260911040696, -38.590327341855875 -3.719178437215888))",2257,Canal,Drenagem geral,84.288,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4446,"MULTILINESTRING ((-38.581467665997394 -3.7714025214899785, -38.58231847010312 -3.7702557584802467))",2258,Canal,Drenagem geral,158.152,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4444,"MULTILINESTRING ((-38.597656679878035 -3.771025055579833, -38.59800739444196 -3.7711510593408892, -38.600783743891576 -3.77251387049481))",2259,Canal,Drenagem geral,384.621,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4442,"MULTILINESTRING ((-38.598321612976335 -3.76795311640249, -38.597720021118704 -3.7675337763681136))",2260,Canal,Drenagem geral,81.338,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-4440,"MULTILINESTRING ((-38.60019082025547 -3.769283088570047, -38.60151822273519 -3.7691450094691312))",2261,Canal,Drenagem geral,148.237,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-443f,"MULTILINESTRING ((-38.61099810565186 -3.7663600671025397, -38.61036171776548 -3.7668187503272548, -38.60973299123795 -3.7672717456599614, -38.60861887684973 -3.767919524414703, -38.60834297699703 -3.76807984817503))",2262,Canal,Drenagem geral,351.347,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
vw_RedeDrenagem.fid--16360be6_1884ec8b5dc_-443d,"MULTILINESTRING ((-38.607610912525764 -3.7650790396756517, -38.607382612435785 -3.765665984490508, -38.60720536006072 -3.766324228118992))",2263,Canal,Drenagem geral,145.086,Seinf,2020,SIRGAS 2000 - UTM Zone 24S (EPSG: 31984); Codificação: UTF-8,2020-11-26
